LID,t50_fid,LCDB_UID,Name,Geomorphic,ArtInfo,Wetland,Ephemeral,Depth_Meas,NewAreaHa,CentroidX,CentroidY,Region,Primary,Natural2,Natural3,Natural4,Natural5,Current2,Current3,Current4,Current5,MaxDepth,DecTemp,DecSolrad,Fetch,SumWind,Urban,Pasture,WoniUnit,WoniProvin,LakeAreaHa,LakePerim,LakeVolume,LakeElevat,MeanWind,RegionalRa,RegionalCu,NationalRa,NationalCu,NationalPr,National_1,NaturalCov,LandusePre,Impervious,InvasivePl,InvasiveFi,DamEffectU,DamEffectD,SumPressur,SumPress_1,SumPress_2,SumPress_3,catAreaHa,Residence,NitrogenLo,PredMacrop,ActualMacr,ClarityPro,LakeElev,catArea,catPerim,catSlope,catFlow,catElev,catAnnTemp,catDecSolR,catJuneSol,catPhos,catCalc,catHard,catPsize,catAlluv,catBeech_1,catGlacial,catPeat,catImpervi,catNatural,catPasture,SBTI,SBTI_Troph,MfE_TN_Med,MfE_NH4N_M,MfE_TP_Med,MfE_CHLA_M,MfE_CHLA_A,MfE_CLAR_M,MfE_TLI3_M,MfE_TLI4_M,MfE_ECOLI_,MfE_ECOLI1,MfE_ECOL_1,MfE_ECOL_2,Abell_TLI,Ab_TLI_Low,Ab_TLI_Upp,Abell_TN,Ab_TN_Lowe,Ab_TN_Uppe,Abell_TP,Ab_TP_Lowe,Ab_TP_Uppe,Abell_Chla,Ab_Chl_Low,Ab_Chl_Upp,Abell_Secc,Ab_Sec_Low,Ab_Sec_Upp,Lat,Long,Alpine_Gra,Indi_Hard,Built_up,Decid_Hard,Dep_Grass,Dune_Shrub,Estu_Wat,Exot_For,Fernland,Flaxland,For_Harv,Gorse,Gravel,Herb_FW_Ve,Herb_Sal_V,High_Prod_,Indi_For,Landslide,Low_Prod_G,Manuka,Matagouri,Mixed_Exo_,Orchard,Peat_Shrub,Per_Snow,River,Sand,Short_rot_,Sub_Alp_Sh,Mine,Tussock,Trans_Infr,Parkland
47878,6218852,lcdb2000047851,0,G,0,0,0,0,1.888481403,171.1254304,-43.44283616,Canterbury,F,F.1,F.1.1,F.1.1.1,F.1.1.1.1,F.1,F.1.1,F.1.3.1.1,F.1.1.1.1,18.5601997,12.4700003,2272.75,410,4.7199998,0,0,Canterbury,Eastern South Island Province,1.8878599,540.5999756,116797,855.8599854,4.2595801,6,0.0531077,185,2.5017023,1613,37.4693794,0.995315,0.9796911,0,0,0,0,0,0.9796911,0.9796911,0.9819968,0.9819968,124.6500015,43.8973579,0.0179,2.05,0,2.05,855.8599854,1246500,5280,11.7649393,971146.25,981.15802,7.2968502,2307.409424,514.8425293,3.1451614,1,3.7096775,3.8548386,14.9458485,0,0,0,0,100,0,2.944349527,Oligotrophic,0.393923424,0.006568908,0.017298907,3.655157683,22.23111203,3.919013161,3.678443568,3.328856393,1.278298958,32.01821017,10.94584652,0.365325763,3.140808793,2.62092943,3.679760752,70.63329189,37.68460451,125.3919809,44.37669924,21.12358359,93.1084548,2.146528247,1.001163401,4.377593396,5.41310981,4.246393003,6.833772085,-43.44283221,171.1254203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
47879,6218851,lcdb2000047829,0,G,0,0,0,0,1.341768804,171.1396313,-43.46682604,Canterbury,F,F.1,F.1.1,F.1.1.1,F.1.1.1.1,F.1,F.1.1,F.1.3.1.1,F.1.1.1.1,9.5995598,12.8000002,2312.969971,250,4.6399999,0,0,Canterbury,Eastern South Island Province,1.3415999,524.5999756,42929.19922,810.5900269,4.1203098,99,26.8710613,1813,72.0099716,1947,78.3547592,0.9017162,0.8990326,27.8076477,0,0,0,0,0.8990326,0.8990326,0.9480282,0.9480282,27.2700005,78.1840286,0,2.6900001,0,2.6900001,810.5900269,272700,2040,8.1236305,200413.9531,857.31427,7.9230771,2312.269287,514,4,1,2,3,100,0,0,0,0,68.1192627,32.0062332,3.343000889,Mesotrophic,0.525177088,0.010691834,0.022349596,6.240977098,58.55103483,3.147367054,3.949017935,3.60151553,3.174138518,54.31013544,11.12049606,0.209348151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.46682447,171.1396248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.04045752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.95954248,0,0
47890,5007118,lcdb2000047874,0,G,0,WL,0,0,1.434011247,171.15375,-43.39497729,Canterbury,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Canterbury,Eastern South Island Province,1.27021,472.3999939,30697.19922,673.1199951,3.86131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4000001,0,0,1.21,0,1.21,673.1199951,54000,1080,0.9904233,42237.32813,678.9135742,8.6999998,2319,515,4,2,2,1,100,0,0,0,0,80.4597702,16.4611111,3.293220282,Mesotrophic,0.454599753,0.011259692,0.017588344,4.144343444,27.52428689,3.254639311,3.888639863,3.281937491,3.65044419,87.19381474,13.88236962,0.365325763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.3947246,171.1535971,0,0,0,0,0,0,0,0,0,0,0,0,0,79.43211534,0,0,0,0,20.56788466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47892,6218811,lcdb2000047854,Lake Heron,GR,0,0,0,37,694.5811708,171.1784085,-43.4741823,Canterbury,E,E.1,E.1.1,E.1.1.1,E.1.1.1.1,E.1,E.1.1,E.1.1.1,E.1.1.1.1,37,13.25,2281.219971,5428,4.5700002,0,1.7,Canterbury,Eastern South Island Province,694.5280151,22958.80078,85658400,692.3900146,4.0474,60,6.1318398,327,6.1006489,162,1.8283188,0.9105545,0.8171781,56.010788,138,18,0,0,0.8171781,0.3980747,0.8573065,0.4176225,11094.03027,355.5854187,23.4164009,10.8599997,9,9,692.3900146,110940304,75360,15.6733418,87926360,1135.84668,6.4559884,2295.770996,512.163269,3.3468976,1.1724868,3.3902838,3.4729197,46.6183167,0,0,0,0.2125099,69.2073822,29.1724873,2.962679148,Oligotrophic,0.165581433,0.005850611,0.007556631,3.945266471,21.4560205,6.650740093,3.134852014,2.865057606,1.808629605,15.48659476,0.984033789,0.594588807,3.322465345,2.962860171,3.694188726,228.5066288,157.9231923,329.0662021,21.52298218,13.03511937,36.13758322,3.273107571,2.213501196,4.925231884,7.585001022,5.96434183,9.411583681,-43.47417345,171.1784048,0.058984702,0.029774157,0,0.042973288,0.564928598,0,0,0.238781919,0,0,0,0.031250148,28.12353732,2.881611211,0,9.123970769,0,0,22.07701722,0.540749138,1.47989912,0,0,0,0,0,0,0,2.484948414,0.006035953,32.31553805,0,0
47897,5007151,lcdb2000047877,0,G,0,0,0,0,1.481321224,171.2403599,-43.37988964,Canterbury,G,G.1,G.1.1,G.1.1.3,G.1.1.3.1,G.1,G.1.1,G.1.1.1,G.1.1.1.1,24.6620007,7.6199999,2145.600098,290,6.25,0,0,Canterbury,Eastern South Island Province,1.48074,448.7999878,121727,1745.02002,6.61167,16,0.2513587,746,13.9936686,1577,36.2876167,0.995315,0.9820316,0,0,0,0,0,0.9820316,0.9820316,0.9843428,0.9843428,33.8400002,148.9415741,0.039,2.9100001,0,2.9100001,1745.02002,338400,2520,19.5111408,298307.75,1846.386353,2.6914287,2265.857178,514,2.0882354,1,2.1764705,3.0882354,100,0,0,0,0,100,0,2.435662508,Oligotrophic,0.298401368,0.007079119,0.012050786,3.753604669,18.8434067,2.919834883,3.541869385,3.568603175,1.865492824,24.92893018,11.50136794,0.50573309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.37988546,171.2403539,0,0,0,0,0,0,0,0,0,0,0,0,57.55676674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.44323326,0,0
47943,0, ,0,A,D,0,0,0,1.168252667,171.7060118,-43.92284963,Canterbury,F,F.1,F.1.1,F.1.1.1,F.1.1.1.1,F.1,F.1.1,F.1.3.1.1,F.1.1.1.1,8.6561604,16.3999996,2270.429932,200,4.3499999,0,0,Canterbury,Eastern South Island Province,1.6169699,467.7999878,46655.80078,92.9599991,3.7704201,126,97.4863739,2502,91.5583496,2561,91.82341,0.3336252,0.3293867,332.5358582,0,24,0,0,0.3293867,0.2006285,0.6583098,0.4009747,9.6300001,2179.563232,0.4983,1.76,0,1.76,92.9599991,96300,1260,0.2695895,7813.200195,92.7926025,11,2273.333252,497,4,2,4,3,100,0,0,0,2.0134227,20.1342278,0,4.679365158,Eutrophic,0.981174627,0.020926129,0.037171597,9.272890174,66.65406368,2.552295361,4.75346147,4.275494497,8.202104079,164.4760431,12.16794138,2.750760359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.92284551,171.7060034,0,0,0,10.32079494,0,0,0,0,0,0,0,0,0,0,0,76.99577344,0,0,0,0,0,0,0,0,0,0,0,12.68343162,0,0,0,0,0
47962,0, ,0,A,D,0,0,0,1.700357219,171.6071646,-43.52161966,Canterbury,B,B.1,B.1.1,B.1.1.1,B.1.1.1.2,B.2,B.2.1,B.2.1.1,B.2.1.1.1,19.5153008,14.8999996,2285.860107,190,4.8000002,0,68.0800018,Canterbury,Eastern South Island Province,1.46696,700.2999878,95426.79688,460.0499878,4.5584698,178,99.6459732,3016,94.6693115,3090,94.6848679,0.3917202,0.3848331,19.0941601,0,0,0,0,0.3848331,0.3848331,0.6835808,0.6835808,4.6799998,1737.686035,0.9627,4.3099999,0,4.3099999,460.0499878,46800,1080,3.3857439,20044.34961,468.3799744,9.8999996,2277.199951,508,3,2,2,1,0,0,0,0,5.4054055,31.0810814,68.0818787,2.643335342,Oligotrophic,0.467292381,0.009196363,0.023892343,4.791450808,29.52158819,3.158666769,4.076749507,3.546293741,5.143725905,88.72659473,13.76519448,0.215675835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.52161464,171.607154,0,0,0,0,0,0,0,67.68819061,0,0,0,0,0,0,0,32.31180939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47979,0, ,0,A,D,0,0,0,2.178031686,171.7711926,-43.52354478,Canterbury,B,B.1,B.1.1,B.1.1.1,B.1.1.1.1,B.2,B.2.1,B.2.1.1,B.2.1.1.1,20.7201996,15.3999996,2291.280029,310,4.7399998,0,93.5299988,Canterbury,Eastern South Island Province,2.8536601,732.5999756,197095,369.8299866,4.6714902,185,99.6884537,3093,94.7049942,3157,94.7245712,0.3084958,0.3030431,5.5042539,0,0,0,0,0.3030431,0.3030431,0.6425868,0.6425868,35.4599991,703.5633545,0.3954,1.01,0,1.01,369.8299866,354600,2400,1.6021477,102250.3906,374.7406311,10.3888893,2287.388916,507,4,2,4,3,100,0,0,0,3.0035336,6.0070672,93.5324097,4.272398949,Eutrophic,0.802413081,0.02946087,0.075717188,14.06057463,107.3764217,2.559408164,5.100454892,4.524337584,3.840580774,52.84982493,6.903884774,0.87864595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.52354097,171.7711817,0,0,0,0,0,0,0,2.201082801,0,0,0,0,0,0,0,97.7989172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48018,0, ,0,A,D,0,0,0,5.616701325,171.6510924,-43.3959784,Canterbury,F,F.1,F.1.1,F.1.1.1,F.1.1.1.3,F.1,F.1.1,F.1.3.1.1,F.1.1.1.1,17.3939991,14.3199997,2177.560059,418,4.2800002,0,0,Canterbury,Eastern South Island Province,5.3508701,1583.900024,310244,579.3300171,4.2004099,133,97.7129517,2564,91.6927567,2629,91.9470825,0.4739447,0.4078711,706.4786377,0,0,0,0,0.4078711,0.4078711,0.6342295,0.6342295,664.7399902,35.247757,5.7178001,4.29,0,4.29,579.3300171,6647400,16560,17.8354683,3212658,743.232666,8.5694275,2288.606934,511.1611328,3.7060606,1.0727273,2.7333333,3.2939394,7.0809641,0,0,0,0,38.9333076,61.0361938,3.861984253,Mesotrophic,0.438899225,0.00648192,0.022297015,4.544473065,30.77055435,3.033218303,3.907464887,3.817983929,1.882800711,47.91827179,2.124137705,1.538177855,3.526798068,3.145061942,3.927558208,318.324847,213.4965638,455.5804792,17.54332159,9.466960899,32.07213345,3.686910413,2.32848844,5.735924189,4.707767791,3.956204307,5.677008402,-43.39596832,171.6510905,0,0,0,0,0,0,0,0,2.902187947,0,0,0,1.763232539,0,0,5.959789917,0,0,52.3503303,7.367682186,1.867877173,0,0,0,0,0,0,0,24.01692071,0,3.771979237,0,0
48019,0, ,0,A,D,0,0,0,3.287080933,171.6624736,-43.40451592,Canterbury,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Canterbury,Eastern South Island Province,3.4124701,765.9000244,196580,616.4000244,4.43119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6899986,0,0.8915,4.3699999,0,4.3699999,616.4000244,396900,4440,17.5544319,195615.7969,686.3656006,8.8538465,2283.435791,511,3.5277777,1,2.9444444,3.4722223,54.6485252,0,0,0,0,41.7445488,57.5104523,4.034603119,Eutrophic,0.592884712,0.010499297,0.03098348,9.291856181,66.65735975,2.478232497,4.375049016,4.23267509,2.693527388,31.59966492,4.247474202,0.22841242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.40451021,171.6624707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.64475616,0,0,14.46039254,0,0,0,0,0,0,0,0,0,37.8948513,0,0,0,0
48020,0, ,0,G,0,WL,0,0,1.387973363,171.6045311,-43.38653909,Canterbury,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Canterbury,Eastern South Island Province,1.24709,493.3999939,43367.30078,475.6300049,3.6917701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.2900009,0,0.484,2.22,0,2.22,475.6300049,1062900,6060,5.2952023,418170.2188,515.7332153,9.6384611,2311.5,511,4,1,2,3,100,0,0,0,0,4.3709393,95.7632904,4.225897789,Eutrophic,0.779848361,0.021708815,0.030002101,8.354229979,59.27133079,2.006447265,4.411941949,4.406735673,3.91251051,55.63289322,11.29176625,0.288744346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.38653388,171.6045289,0,0,0,0,0,0,0,0.246835136,0,0,0,1.361350469,0,3.063133674,0,72.42104843,0,0,22.90763229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48023,0, ,0,G,0,0,0,0,1.566217271,171.6279174,-43.38063711,Canterbury,F,F.1,F.1.1,F.1.1.1,F.1.1.1.1,F.1,F.1.1,F.1.3.1.1,F.1.1.1.1,9.4991703,13.6999998,2305.120117,210,4.4000001,0,0,Canterbury,Eastern South Island Province,2.1343801,564.2000122,67582.60156,717.6400146,4.3863301,165,98.0988464,2902,94.3892212,3053,94.6325455,0.3139167,0.2986408,34.0236244,0,0,0,0,0.2986408,0.2986408,0.6249893,0.6249893,54.7200012,98.0476532,0.8246,2.27,0,2.27,717.6400146,547200,3900,6.5138097,251588.4375,740.5145874,8.5927277,2293.472656,511,4,1,2,3,0,0,0,0,0,11.0208817,88.9758759,3.400328636,Mesotrophic,0.450499286,0.008546422,0.023317937,5.443532458,38.72875651,2.763606367,3.937597092,3.835045507,1.99730547,54.31013544,11.15501905,0.365325763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.38063142,171.6279053,0,0,0,0,0,0,0,0,0,0,0,0,0,7.910263732,0,0,0,0,92.08973627,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48027,0, ,0,G,0,0,0,0,1.707047226,171.6706625,-43.41432909,Canterbury,F,F.1,F.1.1,F.1.1.1,F.1.1.1.3,F.1,F.1.1,F.1.3.1.1,F.1.1.1.1,18.6278,14.1999998,2235.060059,290,4.46,0,0,Canterbury,Eastern South Island Province,1.70683,650.5999756,105981,613.8099976,4.4428301,3,0.0212371,172,2.1156371,1438,32.8088531,0.9706265,0.9229363,0,0,0,0,0,0.9229363,0.9229363,0.9369015,0.9369015,75.0599976,104.9691772,0.906,5.79,0,5.79,613.8099976,750600,4020,24.5708694,368518.5938,831.2492065,8.1013336,2277.493408,510.2666626,3.125,1,3.75,3.875,14.9880095,0,0,0,0,81.2811966,18.5175858,3.780367374,Mesotrophic,0.462019114,0.007026007,0.017083834,4.710733399,36.93402071,3.452092616,3.761445344,3.51153975,1.278298958,32.01821017,10.94584652,0.262272284,3.086943209,2.705070946,3.453163421,238.6908976,156.854222,343.0571998,10.47983488,6.021292893,18.49414665,2.264772349,1.378053618,3.478509482,5.658882194,4.790434899,6.845965818,-43.41431924,171.6706527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039183804,0,0,18.47849556,0,0,0,0,0,0,0,0,0,71.80711972,0,9.675200917,0,0
48078,0, ,0,A,D,0,0,0,2.667555331,171.9586817,-43.45234095,Canterbury,B,B.1,B.1.1,B.1.1.1,B.1.1.1.1,B.1,B.1.1,B.1.1.1,B.1.1.1.1,26.7889004,16.1000004,2282.719971,300,3.6400001,0,31.6100006,Canterbury,Eastern South Island Province,2.2377901,693.0999756,199827,258.8299866,3.26635,109,27.044529,2434,91.4416504,2503,91.6551971,0.3056282,0.2949311,342.1424866,0,0,0,0,0.2949311,0.2949311,0.6299439,0.6299439,144.9900055,178.654007,0.6222,2.0999999,0,2.0999999,258.8299866,1449900,8400,8.1100559,408257.9063,312.1246643,10.5290537,2294.189209,509,1.020548,1.0068493,4,3.9931507,0.3724395,0,0,0,0.1289214,1.8478729,31.617836,3.508061886,Mesotrophic,0.503706599,0.006191795,0.020473452,8.508722195,43.56448078,3.427916008,4.184517046,3.851881137,1.702274379,24.7081301,11.33253123,0.218576023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.45233304,171.958674,0,0,0,0,0,0,0,36.43218518,0,0,19.27445119,2.072142885,0,0,0,25.93430281,0,0,0,0,0,0,0,0,0,0,0,0,0,16.28691793,0,0,0
48153,0, ,0,P,0,WC,0,0,1.8609674,172.3526747,-43.78518532,Canterbury,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Canterbury,Eastern South Island Province,1.0130399,410.7999878,9893.469727,7.6700001,4.1310701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.2000008,0,0.296,0.03,0,0.03,7.6700001,522000,4800,0.0554918,10914.10156,7.0747919,11.6999998,2284,492,4,2,1,1,100,0,0,0,0,1.0869565,61.1390839,5.357585907,Supertrophic,1.43636165,0.044473202,0.06024277,14.27987469,89.73966287,1.065262314,5.378529712,5.695526431,47.58764937,495.0346753,21.45494896,2.768197413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.78517987,172.352665,0,0,0,15.06985001,0,0,0,0,0,0,0,0,0,0,0.146050896,84.7840991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48161,0, ,0,P,0,WC,0,0,7.330785125,172.447013,-43.73725449,Canterbury,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Canterbury,Eastern South Island Province,6.17625,1248.599976,61368.10156,14.5100002,4.1205301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361.980011,0,0.0205,0.49,0,0.49,14.5100002,3619800,1860,0.1088515,135428.125,0.1936705,11.6897755,2287.064941,491.1670837,3.3929539,1.8753388,1.6341463,0.9376694,86.3500748,0,0,0,0.9328036,27.2585945,66.8226547,5.424106598,Supertrophic,1.579737836,0.039590826,0.064189422,14.10352162,107.9230576,0.935344764,5.433680473,5.742217161,40.39446829,319.6425972,8.134187177,0.39011106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.7372448,172.4470089,0,0,0,2.381597491,0,0,6.751062331,0,0,0,0,0,0,0,19.20381204,68.01245058,0,0,0,0,0,0,0,0,0,0,0,3.651077553,0,0,0,0,0
48163,0, ,0,RA,D,0,0,0,2.823097432,172.4346677,-43.69924879,Canterbury,C,C.1,C.1.1,C.1.1.1,C.1.1.1.6,C.2,C.2.1,C.2.1.1,C.2.1.1.1,2.91962,16.8999996,2287.909912,260,5.0700002,0,85.5400009,Canterbury,Eastern South Island Province,1.02806,778.7999878,10005.2002,6.4000001,4.1185699,201,99.8017349,2607,91.7649231,2663,91.9884033,0.3054036,0.3044946,40.6995735,0,0,0,0,0.3044946,0.3044946,0.6496118,0.6496118,138.7799988,73.2669144,0,0.11,0,0.11,6.4000001,1387800,1440,0.0799131,49843.71484,4.1720018,11.6386366,2287.931885,491,3.5384614,2,1.8461539,1,100,0,0,0,3.2229965,1.4372822,85.5405807,6.060184002,Hypertrophic,1.634510389,0.044098803,0.072568606,10.95444852,111.9161077,1.084600368,5.438499271,5.149480532,99.84152232,435.9177544,31.64487909,14.53513079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.6992389,172.4346625,0,0,0,0.514156671,0,0,0,0,0,0,0,0,0,0,0,86.73690721,0,0,0,0,0,0,0,0,0,0,0,12.74893612,0,0,0,0,0
48177,0, ,Lake Ellesmere (Te Waihora),B,0,0,0,0,19796.29839,172.4799846,-43.78586691,Canterbury,A,A.2,A.2.1,A.2.1.1,A.2.1.1.2,A.2,A.2.1,A.2.1.1,A.2.1.1.1,2.0999999,16.7900009,2274.73999,25008,5.3400002,0.61,62.0800018,Canterbury,Eastern South Island Province,19781,137659,138467008,16.5900002,4.10706,124,97.4686661,1318,35.3574867,1493,35.7534714,0.3155174,0.1886364,0,0,87.5,0,0.01044,0.1886364,0.0431162,0.3931714,0.0898663,248251.75,111.1291504,858.0864868,2.45,0,2.45,16.5900002,2482517504,416760,3.2139614,454790944,179.2355957,11.0084553,2288.020996,499.8823242,3.6078541,1.8767182,3.2099655,2.3993123,73.1488342,0.850006,0,0.1047727,3.9550607,12.1329937,66.2728195,6.431536674,Hypertrophic,1.603314036,0.015261132,0.133994811,34.36830452,133.8455066,0.301170537,6.017152673,6.315524412,12.83680797,388.340189,5.148668058,3.152741165,6.663896079,5.951525163,7.838713478,3131.006808,2030.458975,4968.137892,117.3870199,54.99396018,245.6426531,52.48056725,29.92431084,94.93059526,0.103031758,0.001801541,0.352115553,-43.78585455,172.4798377,0,0.687739473,1.375785391,0.40134541,0,0,8.235198602,4.067954201,0.027785938,0.001495688,0.752954137,1.848751164,0.206326689,0.072525825,0.334004224,62.90764008,1.149892129,0,3.932816941,0.459413405,0.143732756,0.026025101,0.282065607,0,0,0.022902743,0.036575568,12.25050322,0.119149909,0.043980691,0.43477515,0.001648204,0.177011753
48188,0, ,0,LG,0,0,0,0,5.374274473,171.4920599,-43.27426546,Canterbury,F,F.1,F.1.1,F.1.1.1,F.1.1.1.3,F.1,F.1.1,F.1.3.1.1,F.1.1.1.1,19.4263,14.7799997,2145.73999,460,3.76,0,3.3099999,Canterbury,Eastern South Island Province,5.2305899,1109.599976,338704,490.8699951,3.4481201,130,97.6740112,2516,91.6149597,2209,83.7522507,0.9314435,0.4151728,0,0,0,0,0,0.4151728,0.4151728,0.4289251,0.4289251,17409.68945,1.2979885,75.3246002,3.0899999,0,3.0899999,490.8699951,174096896,70380,17.9533329,95244952,907.3859863,7.6085892,2303.462158,512.5159912,3.3358276,1.0584331,3.3913326,3.615695,25.6134949,0.3059658,0,0,0.3899662,72.2035065,28.9559517,3.595578194,Mesotrophic,0.210395416,0.00536632,0.011225751,3.957511488,22.47246101,4.089305717,3.356970642,3.40098201,1.642212743,16.13003748,1.759079952,0.594588807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.27426243,171.492054,2.909719635,0.276117515,0,0.21905206,1.011459221,0,0,1.210164284,0.749996889,0,0.052829187,0.062385724,22.51256399,1.002057168,0,8.217747583,0.71675075,0.931916576,23.49899474,7.924635454,9.425176772,0,0,0,0,0,0,0.364660032,4.408966411,0,14.50480601,0,0
48189,0, ,0,LGB,0,0,0,0,1.062482397,171.4868277,-43.26915137,Canterbury,F,F.1,F.1.1,F.1.1.1,F.1.1.1.3,F.1,F.1.1,F.1.3.1.1,F.1.1.1.1,9.9162102,14.7200003,2164.659912,270,3.8099999,0,3.23,Canterbury,Eastern South Island Province,1.06236,500.3999939,35115.19922,516.3599854,3.50102,170,98.1484146,2951,94.4233017,2737,94.2113571,0.9602804,0.3242562,0,0,0,0,0,0.3242562,0.3242562,0.3307381,0.3307381,17830.62109,0.132054,49.9860992,3,0,3,516.3599854,178306208,90480,17.9613361,97059056,907.1363525,7.6085081,2303.421631,512.5564575,3.3326921,1.058601,3.404501,3.6246073,25.3712425,0.2987428,0,0,0.0149432,78.1081924,28.7817574,3.749235153,Mesotrophic,0.205366872,0.005341197,0.011204811,3.765373378,20.51624315,4.140037058,3.33921982,3.412215733,1.686081765,16.13003748,10.93802317,0.594588807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.26914251,171.4868213,2.876772092,0.271698114,0,0.21554602,0.995270302,0,0,1.19079499,0.799370396,0,0.051983629,0.061387209,22.95532755,0.986018734,0,8.086218357,0.755600549,0.922937585,23.62299202,7.908683044,9.274322028,0,0,0,0,0,0,0.358823463,4.344603577,0,14.32165034,0,0
48197,0, ,0,G,0,0,0,0,2.462774056,171.5609075,-43.30231959,Canterbury,F,F.1,F.1.1,F.1.1.1,F.1.1.1.1,F.1,F.1.1,F.1.3.1.1,F.1.1.1.1,15.3585997,14.6000004,2333.27002,170,3.8699999,0,0,Canterbury,Eastern South Island Province,1.84611,511.1000061,94512.10156,549.6099854,3.6566,140,97.8085403,2662,94.0546799,2726,94.189621,0.3449792,0.3261983,115.9613647,0,0,0,0,0.3261983,0.3261983,0.635879,0.635879,108,74.1416397,0.8439,2.0999999,0,2.0999999,549.6099854,1080000,7920,5.8703589,465284.3125,608.3833618,9.1638098,2318.437988,512,3.875,1,2.25,3.125,0,0,0,0,0,23.2153225,76.6571732,4.980793953,Eutrophic,0.645921208,0.01246429,0.022769933,7.917005799,62.42144742,2.572673483,4.354160218,4.156235817,3.39464716,51.51411708,11.16762816,0.293585334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.30231187,171.5608967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.14501134,0,0,3.739188015,7.450911047,14.66488959,0,0,0,0,0,0,0,0,0,0,0,0
48198,0, ,0,G,0,0,0,0,1.086574504,171.5792759,-43.31316036,Canterbury,B,B.1,B.1.1,B.1.1.1,B.1.1.1.3,B.1,B.1.1,B.1.1.1,B.1.1.1.1,18.5760994,13.3500004,2228.169922,200,4.1399999,0,0,Canterbury,Eastern South Island Province,1.34399,480.3999939,83220,777.4199829,4.0788002,71,6.3053188,1788,71.7945404,2171,83.6167679,0.9284213,0.9256582,178.5445862,0,0,0,0,0.9256582,0.9256582,0.9613411,0.9613411,8.8199997,780.6959839,0,3.1800001,0,3.1800001,777.4199829,88200,1860,16.1358128,38908.01563,814.8880005,8.2142859,2309.571533,512,3,1,4,4,100,0,0,0,0,71.7241364,27.787981,3.769075155,Mesotrophic,0.406737845,0.009965558,0.016364282,4.62968019,29.2266552,3.727822505,3.748606988,3.497161112,1.316168542,27.59888141,11.30938224,0.365325763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.31315604,171.5792699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.78754438,32.85054838,39.36190725,0,0,0,0,0,0,0,0,0,0,0,0
